model,frame,axis,value
rafdb,128,Surprise,2.044837674475275e-05
rafdb,128,Fear,6.909645162522793e-05
rafdb,128,Disgust,0.0003458155260886997
rafdb,128,Angry,8.40394277474843e-05
rafdb,129,Neutral,0.0025181688833981752
rafdb,129,Happy,0.9964225888252258
rafdb,129,Sad,0.0005318560288287699
rafdb,129,Surprise,1.8355340216658078e-05
rafdb,129,Fear,6.966559158172458e-05
rafdb,129,Disgust,0.0003600166237447411
rafdb,129,Angry,7.91731508797966e-05
rafdb,130,Neutral,0.0026091125328093767
rafdb,130,Happy,0.9963499307632446
rafdb,130,Sad,0.0005401668604463339
rafdb,130,Surprise,1.8331278624827974e-05
rafdb,130,Fear,6.801101699238643e-05
rafdb,130,Disgust,0.0003372752689756453
rafdb,130,Angry,7.709245255682617e-05
rafdb,131,Neutral,0.0026711137033998966
rafdb,131,Happy,0.9962589740753174
rafdb,131,Sad,0.0005413159960880876
rafdb,131,Surprise,1.8221511709271e-05
rafdb,131,Fear,6.851465150248259e-05
rafdb,131,Disgust,0.0003642603405751288
rafdb,131,Angry,7.772142271278426e-05
rafdb,132,Neutral,0.0033681835047900677
rafdb,132,Happy,0.995598554611206
rafdb,132,Sad,0.000538086867891252
rafdb,132,Surprise,1.935219916049391e-05
rafdb,132,Fear,6.926958303665742e-05
rafdb,132,Disgust,0.00032636881223879755
rafdb,132,Angry,8.012219041120261e-05
rafdb,133,Neutral,0.0036245454102754593
rafdb,133,Happy,0.9951188564300537
rafdb,133,Sad,0.0007427965174429119
rafdb,133,Surprise,1.494215575803537e-05
rafdb,133,Fear,6.0003294493071735e-05
rafdb,133,Disgust,0.0003614712622947991
rafdb,133,Angry,7.735681720077991e-05
rafdb,134,Neutral,0.0032485199626535177
rafdb,134,Happy,0.9955655932426453
rafdb,134,Sad,0.000634695403277874
rafdb,134,Surprise,1.6789725123089738e-05
rafdb,134,Fear,6.950577517272905e-05
rafdb,134,Disgust,0.00037977995816618204
rafdb,134,Angry,8.505637379130349e-05
rafdb,135,Neutral,0.0034864244516938925
rafdb,135,Happy,0.9954952001571655
rafdb,135,Sad,0.000518558023031801
rafdb,135,Surprise,1.538535434519872e-05
rafdb,135,Fear,6.020503133186139e-05
rafdb,135,Disgust,0.00034066991065628827
rafdb,135,Angry,8.347917901119217e-05
rafdb,136,Neutral,0.002788541605696082
rafdb,136,Happy,0.9961488246917725
rafdb,136,Sad,0.0005183069733902812
rafdb,136,Surprise,1.761274143063929e-05
rafdb,136,Fear,6.578089960385114e-05
rafdb,136,Disgust,0.0003786881279665977
rafdb,136,Angry,8.22801812319085e-05
rafdb,137,Neutral,0.0030598288867622614
rafdb,137,Happy,0.9959341287612915
rafdb,137,Sad,0.0004966433043591678
rafdb,137,Surprise,1.6777818018454127e-05
rafdb,137,Fear,6.199088238645345e-05
rafdb,137,Disgust,0.00034330031485296786
rafdb,137,Angry,8.742356294533238e-05
rafdb,138,Neutral,0.003176072845235467
rafdb,138,Happy,0.9957762360572815
rafdb,138,Sad,0.0005155496182851493
rafdb,138,Surprise,1.6443214917671867e-05
rafdb,138,Fear,6.167938408907503e-05
rafdb,138,Disgust,0.0003680122899822891
rafdb,138,Angry,8.590711513534188e-05
rafdb,139,Neutral,0.0029715553391724825
rafdb,139,Happy,0.9957633018493652
rafdb,139,Sad,0.0006433444796130061
rafdb,139,Surprise,2.1826128431712277e-05
rafdb,139,Fear,7.421283225994557e-05
rafdb,139,Disgust,0.0004397591983433813
rafdb,139,Angry,8.59740175656043e-05
rafdb,140,Neutral,0.0028840983286499977
rafdb,140,Happy,0.995884120464325
rafdb,140,Sad,0.0006364628206938505
rafdb,140,Surprise,2.106147258018609e-05
rafdb,140,Fear,7.170921890065074e-05
rafdb,140,Disgust,0.00041923962999135256
rafdb,140,Angry,8.33575104479678e-05
rafdb,141,Neutral,0.0028749534394592047
rafdb,141,Happy,0.9960739612579346
rafdb,141,Sad,0.0005556305986829102
rafdb,141,Surprise,1.6311836589011364e-05
rafdb,141,Fear,6.363573629641905e-05
rafdb,141,Disgust,0.0003371405182406306
rafdb,141,Angry,7.843799539841712e-05
rafdb,142,Neutral,0.003068577265366912
rafdb,142,Happy,0.9957558512687683
rafdb,142,Sad,0.0006422926089726388
rafdb,142,Surprise,1.6231098925345577e-05
rafdb,142,Fear,6.317619408946484e-05
rafdb,142,Disgust,0.0003778612008318305
rafdb,142,Angry,7.593152986373752e-05
rafdb,143,Neutral,0.0026618647389113903
rafdb,143,Happy,0.9960089921951294
rafdb,143,Sad,0.0007162890979088843
rafdb,143,Surprise,2.06392869586125e-05
rafdb,143,Fear,7.775277481414378e-05
rafdb,143,Disgust,0.0004342435859143734
rafdb,143,Angry,8.015759522095323e-05
rafdb,144,Neutral,0.0024099780712276697
rafdb,144,Happy,0.996423065662384
rafdb,144,Sad,0.0006071861134842038
rafdb,144,Surprise,1.580191747052595e-05
rafdb,144,Fear,6.201379437698051e-05
rafdb,144,Disgust,0.0004107586282771081
rafdb,144,Angry,7.113959873095155e-05
rafdb,145,Neutral,0.00252350652590394
rafdb,145,Happy,0.9963292479515076
rafdb,145,Sad,0.0006212486186996102
rafdb,145,Surprise,1.6375986888306215e-05
rafdb,145,Fear,6.902172754053026e-05
rafdb,145,Disgust,0.00036211786209605634
rafdb,145,Angry,7.835475844331086e-05
rafdb,146,Neutral,0.002620429964736104
rafdb,146,Happy,0.9963405132293701
rafdb,146,Sad,0.0005541284917853773
rafdb,146,Surprise,1.719738975225482e-05
rafdb,146,Fear,6.833375664427876e-05
rafdb,146,Disgust,0.0003202190564479679
rafdb,146,Angry,7.934538734843954e-05
rafdb,147,Neutral,0.0025136610493063927
rafdb,147,Happy,0.9963334798812866
rafdb,147,Sad,0.0006365730077959597
rafdb,147,Surprise,1.7001095329760574e-05
rafdb,147,Fear,7.192324846982956e-05
rafdb,147,Disgust,0.00034543758374638855
rafdb,147,Angry,8.179077121894807e-05
rafdb,148,Neutral,0.0026517033111304045
rafdb,148,Happy,0.9962722063064575
rafdb,148,Sad,0.0006049707299098372
rafdb,148,Surprise,1.590140709595289e-05
rafdb,148,Fear,6.6537075326778e-05
rafdb,148,Disgust,0.0003143404028378427
rafdb,148,Angry,7.43627970223315e-05
rafdb,149,Neutral,0.0025798522401601076
rafdb,149,Happy,0.9963615536689758
rafdb,149,Sad,0.0005572523805312812
rafdb,149,Surprise,1.50086034409469e-05
rafdb,149,Fear,6.32998562650755e-05
rafdb,149,Disgust,0.0003471087256912142
rafdb,149,Angry,7.598583761136979e-05
rafdb,150,Neutral,0.0019953292794525623
rafdb,150,Happy,0.9970850348472595
rafdb,150,Sad,0.00047130565508268774
rafdb,150,Surprise,1.392271678923862e-05
rafdb,150,Fear,5.726486779167317e-05
rafdb,150,Disgust,0.00031199210206978023
rafdb,150,Angry,6.509525701403618e-05
rafdb,151,Neutral,0.0022326651960611343
rafdb,151,Happy,0.9967339038848877
rafdb,151,Sad,0.00052558199968189
rafdb,151,Surprise,1.5515579434577376e-05
rafdb,151,Fear,6.432832014979795e-05
rafdb,151,Disgust,0.0003544728097040206
rafdb,151,Angry,7.360964809777215e-05
rafdb,152,Neutral,0.003033042885363102
rafdb,152,Happy,0.9955317974090576
rafdb,152,Sad,0.0009103954653255641
rafdb,152,Surprise,1.78580594365485e-05
rafdb,152,Fear,7.73810243117623e-05
rafdb,152,Disgust,0.00033996161073446274
rafdb,152,Angry,8.961567073129117e-05
rafdb,153,Neutral,0.002976225223392248
rafdb,153,Happy,0.9955444931983948
rafdb,153,Sad,0.0008793703746050596
rafdb,153,Surprise,1.968469950952567e-05
rafdb,153,Fear,8.086442539934069e-05
rafdb,153,Disgust,0.00040993644506670535
rafdb,153,Angry,8.951225754572079e-05
rafdb,154,Neutral,0.0029201526194810867
rafdb,154,Happy,0.9955551028251648
rafdb,154,Sad,0.0008863909752108157
rafdb,154,Surprise,2.1653235307894647e-05
rafdb,154,Fear,8.12819562270306e-05
rafdb,154,Disgust,0.00044381088810041547
rafdb,154,Angry,9.156633313978091e-05
rafdb,155,Neutral,0.0034331518691033125
rafdb,155,Happy,0.9950615763664246
rafdb,155,Sad,0.0009340577526018023
rafdb,155,Surprise,2.0926378056174144e-05
rafdb,155,Fear,8.844581316225231e-05
rafdb,155,Disgust,0.000371235772036016
rafdb,155,Angry,9.060846059583127e-05
rafdb,156,Neutral,0.0034500625915825367
rafdb,156,Happy,0.9951111674308777
rafdb,156,Sad,0.0008380642393603921
rafdb,156,Surprise,2.260666951769963e-05
rafdb,156,Fear,8.751759742153808e-05
rafdb,156,Disgust,0.0003900526789948344
rafdb,156,Angry,0.00010042930080089718
rafdb,157,Neutral,0.00386110320687294
rafdb,157,Happy,0.9946138262748718
rafdb,157,Sad,0.0009753562044352293
rafdb,157,Surprise,1.5446443285327405e-05
rafdb,157,Fear,6.061916792532429e-05
rafdb,157,Disgust,0.0003941982868127525
rafdb,157,Angry,7.941587682580575e-05
rafdb,158,Neutral,0.004331894218921661
rafdb,158,Happy,0.9940299987792969
rafdb,158,Sad,0.001080137211829424
rafdb,158,Surprise,1.595153662492521e-05
rafdb,158,Fear,6.196624599397182e-05
rafdb,158,Disgust,0.00040663385880179703
rafdb,158,Angry,7.338525028899312e-05
rafdb,159,Neutral,0.003247249638661742
rafdb,159,Happy,0.995195209980011
rafdb,159,Sad,0.0009276835480704904
rafdb,159,Surprise,1.8736398487817496e-05
rafdb,159,Fear,7.641742558917031e-05
rafdb,159,Disgust,0.00044589131721295416
rafdb,159,Angry,8.889541641110554e-05
rafdb,160,Neutral,0.004232486709952354
rafdb,160,Happy,0.9936352968215942
rafdb,160,Sad,0.001476842793636024
rafdb,160,Surprise,1.972068457689602e-05
rafdb,160,Fear,8.057015656959265e-05
rafdb,160,Disgust,0.00046360300621017814
rafdb,160,Angry,9.156222949968651e-05
rafdb,161,Neutral,0.0037955178413540125
rafdb,161,Happy,0.9940441250801086
rafdb,161,Sad,0.0014546806924045086
rafdb,161,Surprise,1.8042424926534295e-05
rafdb,161,Fear,7.862313213991001e-05
rafdb,161,Disgust,0.000515193969476968
rafdb,161,Angry,9.383976430399343e-05
rafdb,162,Neutral,0.0035898431669920683
rafdb,162,Happy,0.9947595000267029
rafdb,162,Sad,0.0009762574336491525
rafdb,162,Surprise,2.178485920012463e-05
rafdb,162,Fear,9.452367521589622e-05
rafdb,162,Disgust,0.0004558031796477735
rafdb,162,Angry,0.00010224872676189989
rafdb,163,Neutral,0.0033130059018731117
rafdb,163,Happy,0.9948188662528992
rafdb,163,Sad,0.001125612761825323
rafdb,163,Surprise,2.476774352544453e-05
rafdb,163,Fear,0.00010406270303064957
rafdb,163,Disgust,0.0005115472595207393
rafdb,163,Angry,0.00010208158346358687
rafdb,164,Neutral,0.0029164713341742754
rafdb,164,Happy,0.995422899723053
rafdb,164,Sad,0.0009592298301868141
rafdb,164,Surprise,2.613659671624191e-05
rafdb,164,Fear,9.288452565670013e-05
rafdb,164,Disgust,0.0004925106768496335
rafdb,164,Angry,8.985351450974122e-05
rafdb,165,Neutral,0.0030815491918474436
rafdb,165,Happy,0.9949830770492554
rafdb,165,Sad,0.001233898801729083
rafdb,165,Surprise,2.7200801923754625e-05
rafdb,165,Fear,0.00010966722766170278
rafdb,165,Disgust,0.0004700083227362484
rafdb,165,Angry,9.450814104638994e-05
rafdb,166,Neutral,0.0028435857966542244
rafdb,166,Happy,0.9952473044395447
rafdb,166,Sad,0.0011879699304699898
rafdb,166,Surprise,2.5400169761269353e-05
rafdb,166,Fear,0.00010150064190384
rafdb,166,Disgust,0.0005073449574410915
rafdb,166,Angry,8.68586721480824e-05
rafdb,167,Neutral,0.0032963783014565706
rafdb,167,Happy,0.994773805141449
rafdb,167,Sad,0.0011738021858036518
rafdb,167,Surprise,2.189474798797164e-05
rafdb,167,Fear,9.680189396021888e-05
rafdb,167,Disgust,0.0005363124655559659
rafdb,167,Angry,0.00010100210056407377
rafdb,168,Neutral,0.00374913914129138
rafdb,168,Happy,0.9937485456466675
rafdb,168,Sad,0.001756484154611826
rafdb,168,Surprise,1.7072683476726525e-05
rafdb,168,Fear,7.95148080214858e-05
rafdb,168,Disgust,0.0005594114772975445
rafdb,168,Angry,8.997225086204708e-05
rafdb,169,Neutral,0.004226722288876772
rafdb,169,Happy,0.9929351210594177
rafdb,169,Sad,0.002036154503002763
rafdb,169,Surprise,1.8827819076250307e-05
rafdb,169,Fear,8.662045001983643e-05
rafdb,169,Disgust,0.0006015495164319873
rafdb,169,Angry,9.49641689658165e-05
rafdb,170,Neutral,0.0032851037103682756
rafdb,170,Happy,0.9945996999740601
rafdb,170,Sad,0.0013498764019459486
rafdb,170,Surprise,2.583304376457818e-05
rafdb,170,Fear,0.00010190309694735333
rafdb,170,Disgust,0.000538058637175709
rafdb,170,Angry,9.956130816135556e-05
rafdb,171,Neutral,0.0034113989677280188
rafdb,171,Happy,0.9946445226669312
rafdb,171,Sad,0.0011852729367092252
rafdb,171,Surprise,2.0268744265194982e-05
rafdb,171,Fear,8.745778177399188e-05
rafdb,171,Disgust,0.0005542886792682111
rafdb,171,Angry,9.67061787378043e-05
rafdb,172,Neutral,0.00308999908156693
rafdb,172,Happy,0.9953287839889526
rafdb,172,Sad,0.0008805060642771423
rafdb,172,Surprise,1.8647548131411895e-05
rafdb,172,Fear,7.627854938618839e-05
rafdb,172,Disgust,0.0005144941969774663
rafdb,172,Angry,9.139539179159328e-05
rafdb,173,Neutral,0.0030872866045683622
rafdb,173,Happy,0.9954865574836731
rafdb,173,Sad,0.000772606348618865
rafdb,173,Surprise,1.8212767827208154e-05
rafdb,173,Fear,7.265590102178976e-05
rafdb,173,Disgust,0.00047547268331982195
rafdb,173,Angry,8.7344778876286e-05
rafdb,174,Neutral,0.0030111295636743307
rafdb,174,Happy,0.9949856996536255
rafdb,174,Sad,0.0012886376352980733
rafdb,174,Surprise,2.3978602257557213e-05
rafdb,174,Fear,9.167075768345967e-05
rafdb,174,Disgust,0.0005134293460287154
rafdb,174,Angry,8.546626486349851e-05
rafdb,175,Neutral,0.0028175783809274435
rafdb,175,Happy,0.995200514793396
rafdb,175,Sad,0.001229644170962274
rafdb,175,Surprise,2.5806628400459886e-05
rafdb,175,Fear,0.00010531819862080738
rafdb,175,Disgust,0.0005284917424432933
rafdb,175,Angry,9.239135397365317e-05
rafdb,176,Neutral,0.0028886792715638876
rafdb,176,Happy,0.9952034950256348
rafdb,176,Sad,0.001081860507838428
rafdb,176,Surprise,2.4262562874355353e-05
rafdb,176,Fear,9.229476563632488e-05
rafdb,176,Disgust,0.0005930712795816362
rafdb,176,Angry,0.00011629581422312185
rafdb,177,Neutral,0.004290508572012186
rafdb,177,Happy,0.993411123752594
rafdb,177,Sad,0.0015868418850004673
rafdb,177,Surprise,2.4879866032279097e-05
rafdb,177,Fear,0.00010862499038921669
rafdb,177,Disgust,0.0004674683732446283
rafdb,177,Angry,0.00011066078150179237
rafdb,178,Neutral,0.0033918828703463078
rafdb,178,Happy,0.9948351383209229
rafdb,178,Sad,0.001092520309612155
rafdb,178,Surprise,2.1364983695093542e-05
rafdb,178,Fear,8.764121594140306e-05
rafdb,178,Disgust,0.00046592153375968337
rafdb,178,Angry,0.00010558953363215551
rafdb,179,Neutral,0.0033671283163130283
rafdb,179,Happy,0.9943028688430786
rafdb,179,Sad,0.0015106650535017252
rafdb,179,Surprise,2.6200972570222802e-05
rafdb,179,Fear,0.00012120199244236574
rafdb,179,Disgust,0.0005672608385793865
rafdb,179,Angry,0.00010466724779689685
rafdb,180,Neutral,0.0033490972127765417
rafdb,180,Happy,0.9947071671485901
rafdb,180,Sad,0.0011807938572019339
rafdb,180,Surprise,2.1505115000763908e-05
rafdb,180,Fear,9.932756802299991e-05
rafdb,180,Disgust,0.0005394905456341803
rafdb,180,Angry,0.00010252826905343682
rafdb,181,Neutral,0.0029599808622151613
rafdb,181,Happy,0.995057225227356
rafdb,181,Sad,0.0011770768323913217
rafdb,181,Surprise,2.5095863747992553e-05
rafdb,181,Fear,0.00011535909288795665
rafdb,181,Disgust,0.0005611330270767212
rafdb,181,Angry,0.00010400686733191833
rafdb,182,Neutral,0.0031595162581652403
rafdb,182,Happy,0.9945862293243408
rafdb,182,Sad,0.0014369349228218198
rafdb,182,Surprise,2.5047937015187927e-05
rafdb,182,Fear,0.00011334799637552351
rafdb,182,Disgust,0.000581346801482141
rafdb,182,Angry,9.774572390597314e-05
rafdb,183,Neutral,0.0027869862969964743
rafdb,183,Happy,0.9952202439308167
rafdb,183,Sad,0.0012829615734517574
rafdb,183,Surprise,1.509877711214358e-05
rafdb,183,Fear,6.805399607401341e-05
rafdb,183,Disgust,0.0005553364753723145
rafdb,183,Angry,7.128448487492278e-05
rafdb,184,Neutral,0.003270758083090186
rafdb,184,Happy,0.9950213432312012
rafdb,184,Sad,0.0009698660578578711
rafdb,184,Surprise,2.1356840079533868e-05
rafdb,184,Fear,8.153487578965724e-05
rafdb,184,Disgust,0.0005351087893359363
rafdb,184,Angry,0.0001001330601866357
rafdb,185,Neutral,0.0030045912135392427
rafdb,185,Happy,0.9952744245529175
rafdb,185,Sad,0.0010150001617148519
rafdb,185,Surprise,2.0487899746512994e-05
rafdb,185,Fear,7.691280188737437e-05
rafdb,185,Disgust,0.0005119350389577448
rafdb,185,Angry,9.66030202107504e-05
rafdb,186,Neutral,0.0032675559632480145
rafdb,186,Happy,0.9946607947349548
rafdb,186,Sad,0.0012907588388770819
rafdb,186,Surprise,2.049452996288892e-05
rafdb,186,Fear,7.710685167694464e-05
rafdb,186,Disgust,0.0005844537517987192
rafdb,186,Angry,9.890231012832373e-05
rafdb,187,Neutral,0.003067241283133626
rafdb,187,Happy,0.994640588760376
rafdb,187,Sad,0.0014823245583102107
rafdb,187,Surprise,2.437850162095856e-05
rafdb,187,Fear,8.366013207705691e-05
rafdb,187,Disgust,0.0005949516198597848
rafdb,187,Angry,0.00010656411905074492
rafdb,188,Neutral,0.003086363198235631
rafdb,188,Happy,0.9946593642234802
rafdb,188,Sad,0.0014378048945218325
rafdb,188,Surprise,2.0690609744633548e-05
rafdb,188,Fear,7.88067263783887e-05
rafdb,188,Disgust,0.0006187909748405218
rafdb,188,Angry,9.823307482292876e-05
rafdb,189,Neutral,0.004201038274914026
rafdb,189,Happy,0.9935368895530701
rafdb,189,Sad,0.0013577350182458758
rafdb,189,Surprise,2.2682770577375777e-05
rafdb,189,Fear,8.433548646280542e-05
rafdb,189,Disgust,0.0006701805396005511
rafdb,189,Angry,0.00012710801092907786
rafdb,190,Neutral,0.0033957618288695812
rafdb,190,Happy,0.9945506453514099
rafdb,190,Sad,0.0012574364664033055
rafdb,190,Surprise,1.9475315639283508e-05
rafdb,190,Fear,7.64746218919754e-05
rafdb,190,Disgust,0.0005876940558664501
rafdb,190,Angry,0.00011255620484007522
rafdb,191,Neutral,0.0036459043622016907
rafdb,191,Happy,0.9939607381820679
rafdb,191,Sad,0.0015311619499698281
rafdb,191,Surprise,2.094635237881448e-05
rafdb,191,Fear,8.744000660954043e-05
rafdb,191,Disgust,0.0006345415604300797
rafdb,191,Angry,0.00011931566405110061
rafdb,192,Neutral,0.004166989587247372
rafdb,192,Happy,0.9934514760971069
rafdb,192,Sad,0.0015446176985278726
rafdb,192,Surprise,1.8504715626477264e-05
rafdb,192,Fear,8.26192190288566e-05
rafdb,192,Disgust,0.0006041888846084476
rafdb,192,Angry,0.00013140749069862068
rafdb,193,Neutral,0.0037108249962329865
rafdb,193,Happy,0.993802547454834
rafdb,193,Sad,0.0016622270923107862
rafdb,193,Surprise,1.9755818357225507e-05
rafdb,193,Fear,8.507919847033918e-05
rafdb,193,Disgust,0.0005936982925049961
rafdb,193,Angry,0.00012585215154103935
rafdb,194,Neutral,0.003745699068531394
rafdb,194,Happy,0.9935101866722107
rafdb,194,Sad,0.0018124888883903623
rafdb,194,Surprise,2.0465453417273238e-05
rafdb,194,Fear,8.832897583488375e-05
rafdb,194,Disgust,0.0006872671074233949
rafdb,194,Angry,0.00013545410183724016
rafdb,195,Neutral,0.00334379356354475
rafdb,195,Happy,0.993970513343811
rafdb,195,Sad,0.0016880350885912776
rafdb,195,Surprise,1.887504549813457e-05
rafdb,195,Fear,7.866620580898598e-05
rafdb,195,Disgust,0.0007838567835278809
rafdb,195,Angry,0.00011637615534709767
rafdb,196,Neutral,0.0028996432665735483
rafdb,196,Happy,0.9951425790786743
rafdb,196,Sad,0.001094326376914978
rafdb,196,Surprise,1.6255016817012802e-05
rafdb,196,Fear,7.278660632437095e-05
rafdb,196,Disgust,0.0006666647968813777
rafdb,196,Angry,0.0001075863983714953
rafdb,197,Neutral,0.003203338012099266
rafdb,197,Happy,0.9943909049034119
rafdb,197,Sad,0.001412757090292871
rafdb,197,Surprise,1.8088712749886326e-05
rafdb,197,Fear,7.976024062372744e-05
rafdb,197,Disgust,0.0007845945074222982
rafdb,197,Angry,0.0001105326009565033
rafdb,198,Neutral,0.004269762896001339
rafdb,198,Happy,0.9921070337295532
rafdb,198,Sad,0.0025936744641512632
rafdb,198,Surprise,1.9648878151201643e-05
rafdb,198,Fear,0.00010023064533015713
rafdb,198,Disgust,0.0007926662219688296
rafdb,198,Angry,0.00011721769988071173
rafdb,199,Neutral,0.0033026195596903563
rafdb,199,Happy,0.9942479133605957
rafdb,199,Sad,0.0014588831691071391
rafdb,199,Surprise,1.9177123249392025e-05
rafdb,199,Fear,8.182789315469563e-05
rafdb,199,Disgust,0.0007730264915153384
rafdb,199,Angry,0.00011647681094473228
rafdb,200,Neutral,0.003561560297384858
rafdb,200,Happy,0.9941312670707703
rafdb,200,Sad,0.00141812430229038
rafdb,200,Surprise,1.9921795683330856e-05
rafdb,200,Fear,8.844397234497592e-05
rafdb,200,Disgust,0.0006719632656313479
rafdb,200,Angry,0.00010881907655857503
rafdb,201,Neutral,0.0030655786395072937
rafdb,201,Happy,0.9944162368774414
rafdb,201,Sad,0.0015999038005247712
rafdb,201,Surprise,2.3870468794484623e-05
rafdb,201,Fear,9.725178097141907e-05
rafdb,201,Disgust,0.0006945434142835438
rafdb,201,Angry,0.00010283155279466882
rafdb,202,Neutral,0.002803482348099351
rafdb,202,Happy,0.9942873120307922
rafdb,202,Sad,0.0021175886504352093
rafdb,202,Surprise,2.8306443709880114e-05
rafdb,202,Fear,0.00012797338422387838
rafdb,202,Disgust,0.000540153996553272
rafdb,202,Angry,9.515953570371494e-05
rafdb,203,Neutral,0.0027493175584822893
rafdb,203,Happy,0.9948139190673828
rafdb,203,Sad,0.0016606127610430121
rafdb,203,Surprise,2.08911642403109e-05
rafdb,203,Fear,0.00010420330363558605
rafdb,203,Disgust,0.0005701211048290133
rafdb,203,Angry,8.101241837721318e-05
rafdb,204,Neutral,0.002207372570410371
rafdb,204,Happy,0.9960662722587585
rafdb,204,Sad,0.0010822806507349014
rafdb,204,Surprise,1.90422451851191e-05
rafdb,204,Fear,8.3925187936984e-05
rafdb,204,Disgust,0.00046958669554442167
rafdb,204,Angry,7.149206066969782e-05
rafdb,205,Neutral,0.002322032582014799
rafdb,205,Happy,0.9958288073539734
rafdb,205,Sad,0.0011813134187832475
rafdb,205,Surprise,1.9420282114879228e-05
rafdb,205,Fear,8.44575188239105e-05
rafdb,205,Disgust,0.00048516548122279346
rafdb,205,Angry,7.887576066423208e-05
rafdb,206,Neutral,0.002638084813952446
rafdb,206,Happy,0.9954462647438049
rafdb,206,Sad,0.0012449094792827964
rafdb,206,Surprise,1.8353521227254532e-05
rafdb,206,Fear,8.458230149699375e-05
rafdb,206,Disgust,0.00048496731324121356
rafdb,206,Angry,8.270557009382173e-05
rafdb,207,Neutral,0.0026772692799568176
rafdb,207,Happy,0.9955852031707764
rafdb,207,Sad,0.001051108818501234
rafdb,207,Surprise,1.7157593902084045e-05
rafdb,207,Fear,8.025518036447465e-05
rafdb,207,Disgust,0.0005014095804654062
rafdb,207,Angry,8.761583012528718e-05
rafdb,208,Neutral,0.0026615129318088293
rafdb,208,Happy,0.9955350160598755
rafdb,208,Sad,0.0011474021011963487
rafdb,208,Surprise,1.5576128134853207e-05
rafdb,208,Fear,7.939034549053758e-05
rafdb,208,Disgust,0.0004765042685903609
rafdb,208,Angry,8.455822535324842e-05
rafdb,209,Neutral,0.002542660804465413
rafdb,209,Happy,0.995491087436676
rafdb,209,Sad,0.001256355899386108
rafdb,209,Surprise,1.7537659005029127e-05
rafdb,209,Fear,8.434308983851224e-05
rafdb,209,Disgust,0.0005142295267432928
rafdb,209,Angry,9.374318324262276e-05
rafdb,210,Neutral,0.002245792420580983
rafdb,210,Happy,0.996163010597229
rafdb,210,Sad,0.0008856660570017993
rafdb,210,Surprise,1.364585023111431e-05
rafdb,210,Fear,6.992617272771895e-05
rafdb,210,Disgust,0.0005436207284219563
rafdb,210,Angry,7.823558553354815e-05
rafdb,211,Neutral,0.002100790850818157
rafdb,211,Happy,0.9966149926185608
rafdb,211,Sad,0.0007104809628799558
rafdb,211,Surprise,1.4373750673257746e-05
rafdb,211,Fear,6.550487159984186e-05
rafdb,211,Disgust,0.0004148724547121674
rafdb,211,Angry,7.90535268606618e-05
rafdb,212,Neutral,0.0017271849792450666
rafdb,212,Happy,0.9969889521598816
rafdb,212,Sad,0.0006772773922421038
rafdb,212,Surprise,1.5007272850198206e-05
rafdb,212,Fear,6.88245490891859e-05
rafdb,212,Disgust,0.0004414861905388534
rafdb,212,Angry,8.130522473948076e-05
rafdb,213,Neutral,0.0019439328461885452
rafdb,213,Happy,0.9965848922729492
rafdb,213,Sad,0.0008155430550687015
rafdb,213,Surprise,1.8216245734947734e-05
rafdb,213,Fear,7.859896868467331e-05
rafdb,213,Disgust,0.0004696647811215371
rafdb,213,Angry,8.906098082661629e-05
rafdb,214,Neutral,0.0017473649932071567
rafdb,214,Happy,0.9967259168624878
rafdb,214,Sad,0.0009297464275732636
rafdb,214,Surprise,1.2318635526753496e-05
rafdb,214,Fear,6.684505933662876e-05
rafdb,214,Disgust,0.0004440504708327353
rafdb,214,Angry,7.367289072135463e-05
rafdb,215,Neutral,0.0017453740583732724
rafdb,215,Happy,0.9969336986541748
rafdb,215,Sad,0.0006988856475800276
rafdb,215,Surprise,1.6677664461894892e-05
rafdb,215,Fear,7.422548515023664e-05
rafdb,215,Disgust,0.000435780209954828
rafdb,215,Angry,9.533031698083505e-05
rafdb,216,Neutral,0.0016214803326874971
rafdb,216,Happy,0.9970235228538513
rafdb,216,Sad,0.0007679415284655988
rafdb,216,Surprise,1.2455609066819306e-05
rafdb,216,Fear,6.84677142999135e-05
rafdb,216,Disgust,0.0004318122228141874
rafdb,216,Angry,7.423776696668938e-05
rafdb,217,Neutral,0.0016788968350738287
rafdb,217,Happy,0.9970490336418152
rafdb,217,Sad,0.0006981767946854234
rafdb,217,Surprise,1.2889765457657631e-05
rafdb,217,Fear,7.418870518449694e-05
rafdb,217,Disgust,0.00040947244269773364
rafdb,217,Angry,7.744221511529759e-05
rafdb,218,Neutral,0.0017006475245580077
rafdb,218,Happy,0.9969224333763123
rafdb,218,Sad,0.0007499551866203547
rafdb,218,Surprise,1.423730282112956e-05
rafdb,218,Fear,7.438472675858065e-05
rafdb,218,Disgust,0.0004516203189268708
rafdb,218,Angry,8.664798951940611e-05
rafdb,219,Neutral,0.0014723475323989987
rafdb,219,Happy,0.9973986148834229
rafdb,219,Sad,0.0005340896896086633
rafdb,219,Surprise,1.550853812659625e-05
rafdb,219,Fear,7.569196895929053e-05
rafdb,219,Disgust,0.0004203804419375956
rafdb,219,Angry,8.333282312378287e-05
rafdb,220,Neutral,0.0016273282235488296
rafdb,220,Happy,0.9972422122955322
rafdb,220,Sad,0.0005740582128055394
rafdb,220,Surprise,1.5009180970082525e-05
rafdb,220,Fear,7.585524872411042e-05
